"date","spy_return","rv_21","rv_42","rv_63","momentum_21","momentum_63","ma_gap_21","ma_gap_63","vxx_return","tlt_return","gld_return","qqq_return","iwm_return"
2018-10-25,0.01778163028286,0.0621115998528414,0.0641923891287514,0.067767132579023,-0.0683038418730548,-0.0359510142829293,-0.0398762415528826,-0.0505845664086972,-0.0209103079308139,-0.00419030106552132,-0.0022312043105277,0.034010276081923,0.0214202011859159
2018-10-26,-0.0177444159684255,0.0645362661238143,0.0665980000540895,0.069855697781337,-0.0872408126714039,-0.047933331462571,-0.0526959970444022,-0.0665870499717461,0.0547343029284377,0.00601843184991235,0.00317361093310264,-0.0260584887808735,-0.0109917148862015
2018-10-29,-0.00555546007733199,0.064774857357121,0.0666134882687208,0.0699035131512287,-0.0923911591113911,-0.0578521314607279,-0.0536224262635182,-0.070917638658233,0.0087140714777183,-0.00226366108159759,-0.00394713997892637,-0.0207954290008416,-0.00550772277769429
2018-10-30,0.0147098388711981,0.0663335015291561,0.0680975790346465,0.0714148775405071,-0.0821305396845058,-0.042290849036955,-0.0356521641366394,-0.0565264633914468,-0.0386655555428188,-0.00498087215840481,-0.00439442786784916,0.0163452572592808,0.0206487571986749
2018-10-31,0.0106240625802956,0.0671763697351914,0.068921330372199,0.071996103259656,-0.0717863875333801,-0.0373063120596241,-0.0218412471800075,-0.0458898838040287,-0.0322059380562925,-0.00509329173849249,-0.00562895197466773,0.0232336769079282,0.00200168290464742
2018-11-01,0.0105858326860808,0.0680031149435031,0.0697082287106316,0.072644457232639,-0.0624226927189915,-0.0312123762102841,-0.00832353758219406,-0.0352604524842521,-0.0327278130786333,0.000926265124337355,0.0127708676355027,0.0131041104915042,0.0228002322475067
2018-11-02,-0.00594061824028991,0.0678096496473188,0.0699089784736087,0.0727949804418052,-0.0606341707346004,-0.0404692684258394,-0.0112011097976356,-0.0403584925847558,0.00794200861845162,-0.0125109401883599,0.000171504394844924,-0.0156986513128636,0.0033170781164058
2018-11-05,0.00550187107010913,0.0678005624815766,0.070060329805618,0.0729281193151216,-0.0501352432315081,-0.038351142141551,-0.00325504588307401,-0.034474346482646,-0.00959301500178622,0.00392097790841639,-0.00240321782613684,-0.00248265280832882,-0.000779403531696587
2018-11-06,0.00630795865674649,0.0680933668960009,0.0703168288721178,0.0731992085257745,-0.0441245980962608,-0.0318589334838468,0.0052687429798175,-0.0278712235197116,-0.0344620035470076,-0.00062271478325826,-0.00283982657917647,0.00754738302914859,0.00492668045130795
2018-11-07,0.0211827819350408,0.0712971571814859,0.0734176425606739,0.0761903332447388,-0.0222338078298585,-0.00977998751654907,0.0279331642559044,-0.00690459172689983,-0.071786317243661,0.00133390232204267,-8.61993040839337e-05,0.0308853494867796,0.017753918416914
2018-11-08,-0.00181611284603722,0.0636500916802646,0.0733662793503507,0.0759148485837063,0.0079055485922428,-0.00490898767328496,0.025674937769816,-0.00862957508053486,-0.00460481312117,-8.83563320739356e-05,-0.0021569397313117,-0.00639938490290959,-0.00267182292825563
